r gen percentile mean
26 4 95 0.12381460313613
26 5 50 0.00335420801781801
26 5 90 0.0539764465370426
26 5 95 0.113271832388845
26 6 50 0.00289575168041463
26 6 90 0.0475746218675776
26 6 95 0.100399072866323
26 7 50 0.00249813307494511
26 7 90 0.0373993469375197
26 7 95 0.0898945987466881
26 8 50 0.00253041035191202
26 8 90 0.0362772988408622
26 8 95 0.0893633543178557
26 9 50 0.0023184295807197
26 9 90 0.0313002461753806
26 9 95 0.080137204803533
26 10 50 0.00214967758923996
26 10 90 0.0309858319995066
26 10 95 0.0738056570604051
26 11 50 0.00228891921139964
26 11 90 0.0302874863708956
26 11 95 0.0712501916765293
26 12 50 0.00259795840516673
26 12 90 0.0312054248785819
26 12 95 0.0818680767157735
26 13 50 0.00254250550314655
26 13 90 0.0292202561211145
26 13 95 0.0730083990623277
26 14 50 0.00240213606235162
26 14 90 0.0284550348684878
26 14 95 0.0717734710947329
26 15 50 0.00213298619297823
26 15 90 0.027308908121623
26 15 95 0.0634808692024733
26 16 50 0.00199257285069602
26 16 90 0.0230486240344555
26 16 95 0.0569195892643882
26 17 50 0.0021273449978923
26 17 90 0.0309986873804453
26 17 95 0.0660808236658295
26 18 50 0.0019263963630691
26 18 90 0.0213976611104744
26 18 95 0.0529704537895404
26 19 50 0.00186065196462362
26 19 90 0.0221670211393688
26 19 95 0.0565879946890178
26 20 50 0.00190669330607366
26 20 90 0.0205798680340747
26 20 95 0.0602181205394266
26 21 50 0.00187345795676614
26 21 90 0.0188433828247368
26 21 95 0.0562835230757619
27 0 50 0.0288915781268688
27 0 90 0.138143917821093
27 0 95 0.192144380862994
27 1 50 0.0167488256360724
27 1 90 0.0982985145057168
27 1 95 0.152875939122129
27 2 50 0.0101015128156767
27 2 90 0.0853170991832456
27 2 95 0.137530890933751
27 3 50 0.00578981695614311
27 3 90 0.0661887004410684
27 3 95 0.12555083208773
27 4 50 0.00402064709837897
27 4 90 0.0580184855948611
27 4 95 0.119544284060046
27 5 50 0.00317795701320923
27 5 90 0.0560161330853408
27 5 95 0.114323837855259
27 6 50 0.00287767222672858
27 6 90 0.0431425034375173
27 6 95 0.0965128869868081
27 7 50 0.00251406923360442
27 7 90 0.0387272499853218
27 7 95 0.0853399998480358
27 8 50 0.00232591757303515
27 8 90 0.0374233966456011
27 8 95 0.0937232266388565
27 9 50 0.00226147715754102
27 9 90 0.0379016704706836
27 9 95 0.0879309653465031
27 10 50 0.0023575256926766
27 10 90 0.0329863149860892
27 10 95 0.0894048473658673
27 11 50 0.00201954259433647
27 11 90 0.0294011222837406
27 11 95 0.0829415912105253
27 12 50 0.00213321916363209
27 12 90 0.0306615322081347
27 12 95 0.076759757770382
27 13 50 0.00209928071500736
27 13 90 0.0259139455704486
27 13 95 0.0750735251526961
27 14 50 0.00208975104981412
27 14 90 0.0257205411845676
27 14 95 0.0631861584761501
27 15 50 0.00197168286512635
27 15 90 0.0221820518422142
27 15 95 0.0509119783276926
27 16 50 0.00210760776288585
27 16 90 0.0227751217353337
27 16 95 0.0574994507137819
27 17 50 0.00219908916991891
27 17 90 0.0260682848034706
27 17 95 0.0630518121044809
27 18 50 0.00208746231273302
27 18 90 0.0246551145685237
27 18 95 0.0612346409988737
27 19 50 0.00182232217712701
27 19 90 0.0210405994637944
27 19 95 0.0590795476244187
27 20 50 0.00186554352588516
27 20 90 0.0264436360471227
27 20 95 0.0602330025655142
27 21 50 0.00170607054898419
27 21 90 0.0202521677419233
27 21 95 0.0543931347018592
28 0 50 0.0297696769312034
28 0 90 0.155842164379521
28 0 95 0.225279214549062
28 1 50 0.0168199806523563
28 1 90 0.113878502105306
28 1 95 0.174614766381078
28 2 50 0.0106492733108382
28 2 90 0.0920065820038277
28 2 95 0.153920438150076
28 3 50 0.00648439953857153
28 3 90 0.0736382029714801
28 3 95 0.139499355133454
28 4 50 0.00470762173278285
28 4 90 0.0624895270411699
28 4 95 0.120062203082092
28 5 50 0.00371569532281291
28 5 90 0.0575047163645454
28 5 95 0.114641866493057
28 6 50 0.00299990223219356
28 6 90 0.0439387895679779
28 6 95 0.108498911772564
28 7 50 0.00247899963530663
28 7 90 0.039539986535541
28 7 95 0.0976381477018121
28 8 50 0.0022779284863011
28 8 90 0.0343594096412294
28 8 95 0.0852342276824592
28 9 50 0.00223830754960501
28 9 90 0.0328552385228522
28 9 95 0.0855805035476478
28 10 50 0.00224749630835103
28 10 90 0.0289675459631239
28 10 95 0.0706208181244055
28 11 50 0.0023010975118313
28 11 90 0.0301172633550154
28 11 95 0.0704343866478975
28 12 50 0.00228336003847053
28 12 90 0.0313864749207661
28 12 95 0.0833211092821984
28 13 50 0.00200355871339653
28 13 90 0.0321714877213075
28 13 95 0.0713851732384327
28 14 50 0.00198471573758627
28 14 90 0.026521091192122
28 14 95 0.0649055299837416
28 15 50 0.00220884766522117
28 15 90 0.0262638595933052
28 15 95 0.0774625201793704
28 16 50 0.00203696632883156
28 16 90 0.0228694107287904
28 16 95 0.0576909574109459
28 17 50 0.00177282542781596
28 17 90 0.0224759286136746
28 17 95 0.0489598073143058
28 18 50 0.0017453148356829
28 18 90 0.0209768812305057
28 18 95 0.0627493221325574
28 19 50 0.00192782379067209
28 19 90 0.020338135654261
28 19 95 0.0525933241889163
28 20 50 0.0020512162996914
28 20 90 0.0226167660202906
28 20 95 0.0610901291979083
28 21 50 0.00169349938178266
28 21 90 0.018643681262641
28 21 95 0.0528295997308336
29 0 50 0.0268648615728906
29 0 90 0.132589548517694
29 0 95 0.18651330995583
29 1 50 0.01773846626377
29 1 90 0.102300066591891
29 1 95 0.166407201751234
29 2 50 0.0106264424865887
29 2 90 0.0933040096319607
29 2 95 0.163537899651286
29 3 50 0.0062568705792064
29 3 90 0.0739802015208907
29 3 95 0.136734115302535
29 4 50 0.00410497102518552
29 4 90 0.0613903488288807
29 4 95 0.13107695391858
29 5 50 0.00359405989672505
29 5 90 0.0595392258335598
29 5 95 0.13501895062748
29 6 50 0.00287664683483911
29 6 90 0.0489447728733714
29 6 95 0.112318973217937
29 7 50 0.00253598525867175
29 7 90 0.0411478260515986
29 7 95 0.103354797713685
29 8 50 0.00242335135572919
29 8 90 0.0373051883623013
29 8 95 0.0970145523564656
29 9 50 0.00218674637459735
29 9 90 0.0382604652782025
29 9 95 0.0877625924981646
29 10 50 0.00229606637080873
29 10 90 0.0332094344507021
29 10 95 0.0870079723688373
29 11 50 0.00235987983382873
29 11 90 0.031354047558996
29 11 95 0.084873027618495
29 12 50 0.00252987560617146
29 12 90 0.0339577949111363
29 12 95 0.0842373614580832
29 13 50 0.00256910878326399
29 13 90 0.0366442024789355
29 13 95 0.0900830880155209
29 14 50 0.00238913481315865
29 14 90 0.0321767556303156
29 14 95 0.0768497246619869
29 15 50 0.00203356038211232
29 15 90 0.0283742487891736
29 15 95 0.0833673950571314
29 16 50 0.00204302336030047
29 16 90 0.0262789880700732
29 16 95 0.0668112774842682
29 17 50 0.00205197637648547
29 17 90 0.0243657289025917
29 17 95 0.0696325603861599
29 18 50 0.00184380042768004
29 18 90 0.0207343096164237
29 18 95 0.061902535367722
29 19 50 0.00191863471547973
29 19 90 0.0226103229984371
29 19 95 0.0586152327403193
29 20 50 0.00177030505677963
29 20 90 0.0206572241844591
29 20 95 0.0576400602473044
29 21 50 0.00180473766389448
29 21 90 0.0195341251565942
29 21 95 0.0433799993863784
30 0 50 0.0272877961341468
30 0 90 0.139227514239889
30 0 95 0.196240902032413
30 1 50 0.0181913739670196
30 1 90 0.107553132184089
30 1 95 0.165309938933077
30 2 50 0.0113772634938461
30 2 90 0.087970152990734
30 2 95 0.14473567272955
30 3 50 0.00702142710591089
30 3 90 0.0718991107279424
30 3 95 0.127639462155947
30 4 50 0.00483314083192724
30 4 90 0.0643784933193416
30 4 95 0.119494106152379
30 5 50 0.00343444234610291
30 5 90 0.0495512518695037
30 5 95 0.0967833049079511
30 6 50 0.0030928536212788
30 6 90 0.0480579397663884
30 6 95 0.105251441240753
30 7 50 0.00290661577920588
30 7 90 0.0447614832029312
30 7 95 0.102560565328211
30 8 50 0.00258093882262751
30 8 90 0.0389338028186479
30 8 95 0.0873481630217983
30 9 50 0.00262148934149269
30 9 90 0.0339847904799739
30 9 95 0.0822916204496127
30 10 50 0.00243979861523161
30 10 90 0.0326835655483437
30 10 95 0.082922436418556
30 11 50 0.00250255926786495
30 11 90 0.0313022461369534
30 11 95 0.0719529486224873
30 12 50 0.0023189454851653
30 12 90 0.0290087135014844
30 12 95 0.0677212511186724
30 13 50 0.00213637260188232
30 13 90 0.0298446426086165
30 13 95 0.0761655666774445
30 14 50 0.00202965600035527
30 14 90 0.0280582340640032
30 14 95 0.0671360582794732
30 15 50 0.00190921041799556
30 15 90 0.0259704667613974
30 15 95 0.0651933125207491
30 16 50 0.00205981822124708
30 16 90 0.0276750802568494
30 16 95 0.062593409362754
30 17 50 0.00204795566070822
30 17 90 0.0241487017580095
30 17 95 0.0555197074656045
30 18 50 0.00191854732722134
30 18 90 0.0223853717040741
30 18 95 0.0511109122850245
30 19 50 0.00212472948075883
30 19 90 0.0235270118992862
30 19 95 0.0554275007023493
30 20 50 0.00184113618231648
30 20 90 0.0226598430313157
30 20 95 0.0543522316903698
30 21 50 0.00177147071028473
30 21 90 0.0221721024278394
30 21 95 0.0661700796829767
31 0 50 0.0297657844403387
31 0 90 0.134823981330252
31 0 95 0.200038117541805
31 1 50 0.0169993568690507
31 1 90 0.10226897946822
31 1 95 0.153660820913474
31 2 50 0.0103496980314909
31 2 90 0.0933452900513791
31 2 95 0.162749021617031
31 3 50 0.00663053685780571
31 3 90 0.0758780456709685
31 3 95 0.139808969750832
31 4 50 0.00439773990244755
31 4 90 0.0667554360275587
31 4 95 0.131624852522395
31 5 50 0.0034597500987295
31 5 90 0.0564997689662876
31 5 95 0.12713786147733
31 6 50 0.00270444843187377
31 6 90 0.0478750011100717
31 6 95 0.103901131575237
31 7 50 0.00241647411085542
31 7 90 0.0369397391926943
31 7 95 0.0936373888889636
31 8 50 0.00246972131768966
31 8 90 0.0370874996082271
31 8 95 0.0898400133007607
31 9 50 0.00227649457070687
31 9 90 0.0375780330715668
31 9 95 0.0834232635213931
31 10 50 0.00219147184840007
31 10 90 0.0303000092740897
31 10 95 0.0850426891565792
31 11 50 0.00211593080264655
31 11 90 0.0289764819309979
31 11 95 0.0724146996581176
31 12 50 0.00207813754838567
31 12 90 0.0266603726558442
31 12 95 0.0688617730152795
31 13 50 0.00225262483545571
31 13 90 0.0263133869966896
31 13 95 0.0656358627031163
31 14 50 0.00209945326346908
31 14 90 0.0313539346871889
31 14 95 0.0841752221311803
31 15 50 0.0019352201185344
31 15 90 0.0255261464031235
31 15 95 0.0664609640972199
31 16 50 0.00214943197818363
31 16 90 0.0252182086261801
31 16 95 0.0694255106638663
31 17 50 0.00177797219866716
31 17 90 0.0227655202522299
31 17 95 0.0628255551596296
31 18 50 0.00184714875644274
31 18 90 0.0225911034506834
31 18 95 0.064000881727798
31 19 50 0.0016656285946727
31 19 90 0.0230829739101161
31 19 95 0.0633549500355896
31 20 50 0.0018568237789024
31 20 90 0.0227364845656868
31 20 95 0.0616349837782126
31 21 50 0.00173112310294488
31 21 90 0.0195485170505522
31 21 95 0.0502084438564142
32 0 50 0.0314601761261177
32 0 90 0.164520911384855
32 0 95 0.236196054082832
32 1 50 0.0184772387279313
32 1 90 0.127883336014352
32 1 95 0.205478361990749
32 2 50 0.0095193918721933
32 2 90 0.108528184159468
32 2 95 0.192015947012682
32 3 50 0.00589789890994038
32 3 90 0.0947145894654407
32 3 95 0.192306947849031
32 4 50 0.0041058787914099
32 4 90 0.0721348143430267
32 4 95 0.137051004824467
32 5 50 0.00291260788235391
32 5 90 0.069665235962136
32 5 95 0.153582950588455
32 6 50 0.00260605552956208
32 6 90 0.0575819877108453
32 6 95 0.120208458399679
32 7 50 0.00228514336903998
32 7 90 0.0487913373098445
32 7 95 0.126576220888807
32 8 50 0.00217577101307047
32 8 90 0.0446609280136939
32 8 95 0.116793604994269
32 9 50 0.00224232981820289
32 9 90 0.0359559590896049
32 9 95 0.0912345324439697
32 10 50 0.00192619560700141
32 10 90 0.0361056991367462
32 10 95 0.0942337045333942
32 11 50 0.00235986808962781
32 11 90 0.0362924808050416
32 11 95 0.0906149280165131
32 12 50 0.00233217662209284
32 12 90 0.0355653030457239
32 12 95 0.0865218470171454
32 13 50 0.00228533584759299
32 13 90 0.0362334043646903
32 13 95 0.0998609966781305
32 14 50 0.00215039220240802
32 14 90 0.0338251413581382
32 14 95 0.0896308686874016
32 15 50 0.00204891079660018
32 15 90 0.0346162757807668
32 15 95 0.105429598472613
32 16 50 0.00194473087194175
32 16 90 0.0262012394978683
32 16 95 0.0657214996205517
32 17 50 0.00182897583759577
32 17 90 0.023731535991441
32 17 95 0.0718449673844186
32 18 50 0.00190813396602481
32 18 90 0.0236143980996075
32 18 95 0.0664332710618821
32 19 50 0.00197225786850782
32 19 90 0.0249108792882909
32 19 95 0.0720535541783345
32 20 50 0.00192312055735202
32 20 90 0.0215680174146823
32 20 95 0.0626545313781479
32 21 50 0.00174120078468649
32 21 90 0.0175941623017497
32 21 95 0.04845378393774
33 0 50 0.0295254529095998
33 0 90 0.137240764667428
33 0 95 0.199129234582957
33 1 50 0.0169627195361619
33 1 90 0.102907071042605
33 1 95 0.16089475639005
33 2 50 0.00994738288174324
33 2 90 0.0798074942258793
33 2 95 0.13355036872507
33 3 50 0.00641347187054827
33 3 90 0.0725406685138263
33 3 95 0.12334129629835
33 4 50 0.00447705838907115
33 4 90 0.0560471656282721
33 4 95 0.112940608139119
33 5 50 0.00356605858961006
33 5 90 0.0445995203691001
33 5 95 0.0960210892113352
33 6 50 0.00315954583887435
33 6 90 0.0417230852962886
33 6 95 0.0948925653723671
33 7 50 0.00272009576327914
33 7 90 0.036531478563918
33 7 95 0.0886169200280699
33 8 50 0.00254841558101758
33 8 90 0.0367055661567854
33 8 95 0.0886738541534705
33 9 50 0.00235467279587685
33 9 90 0.0317966009175998
33 9 95 0.0811359108626706
33 10 50 0.00240050898053803
33 10 90 0.0327320685828517
33 10 95 0.0748121213623694
33 11 50 0.00248133137267363
33 11 90 0.0326410371260876
33 11 95 0.0831648084478267
33 12 50 0.00262932958379324
33 12 90 0.0335348449396651
33 12 95 0.0739029228255999
33 13 50 0.00214446952474678
33 13 90 0.0268541187690083
33 13 95 0.058701812134124
33 14 50 0.00237411091971954
33 14 90 0.0286980786305201
33 14 95 0.0688799298322404
33 15 50 0.00199762820662997
33 15 90 0.0260737937892969
33 15 95 0.0653174289276802
33 16 50 0.00203053674205261
33 16 90 0.0259141599290139
33 16 95 0.0742552210929356
33 17 50 0.00201826262466663
33 17 90 0.0257844497945125
33 17 95 0.0630151296214658
33 18 50 0.00190818148953187
33 18 90 0.0192509652600174
33 18 95 0.0438755242611921
33 19 50 0.00195135932931681
33 19 90 0.021541854710394
33 19 95 0.050142895758261
33 20 50 0.0018156770055584
33 20 90 0.0210520725352174
33 20 95 0.0453048874998076
33 21 50 0.00204523949781901
33 21 90 0.0196128552722271
33 21 95 0.0437278122137295
34 0 50 0.0294555368347581
34 0 90 0.148073581148018
34 0 95 0.208278065690763
34 1 50 0.0163899747082971
34 1 90 0.0983334954450611
34 1 95 0.156859703260752
34 2 50 0.00969789640183311
34 2 90 0.0833659567768003
34 2 95 0.138734911681124
34 3 50 0.0058206354582026
34 3 90 0.072342959061931
34 3 95 0.130724885801519
34 4 50 0.00375861467546918
34 4 90 0.0489394968478258
34 4 95 0.0958763943192358
34 5 50 0.00303759896319908
34 5 90 0.0473401035917201
34 5 95 0.0951457104678293
34 6 50 0.0027428231002112
34 6 90 0.0401476926599595
34 6 95 0.083791567585645
34 7 50 0.00275125216418417
34 7 90 0.0407040541774131
34 7 95 0.0927240649582683
34 8 50 0.00241225233805191
34 8 90 0.0356603956650132
34 8 95 0.0807521155355681
34 9 50 0.00261011530127742
34 9 90 0.0335504419420272
34 9 95 0.0756634754981521
34 10 50 0.00201667061711406
34 10 90 0.028934329541677
34 10 95 0.0761853120858823
34 11 50 0.00245756304210472
34 11 90 0.0326275494038501
34 11 95 0.0743518950580551
34 12 50 0.00249908022766893
34 12 90 0.0320624669984821
34 12 95 0.0720246094311161
34 13 50 0.00238171140672291
34 13 90 0.0291385636329399
34 13 95 0.0722842984918693
34 14 50 0.00213279911626922
34 14 90 0.0316698066007723
34 14 95 0.0676895792420952
34 15 50 0.00200072629010767
34 15 90 0.0248657317463504
34 15 95 0.0610292648673332
34 16 50 0.00195026535288545
34 16 90 0.0232755584919385
34 16 95 0.054932650096638
34 17 50 0.00180909503668152
34 17 90 0.0214239404612788
34 17 95 0.0497537880936046
34 18 50 0.00201709228682952
34 18 90 0.0213017989149452
34 18 95 0.0470072420972727
34 19 50 0.00179419611583543
34 19 90 0.0218493105976439
34 19 95 0.05615127003307
34 20 50 0.00196165254413561
34 20 90 0.0212699330065102
34 20 95 0.0536911454396327
34 21 50 0.00196804921398917
34 21 90 0.0205331324958932
34 21 95 0.051833466930638
35 0 50 0.0315442657349408
35 0 90 0.161916044785257
35 0 95 0.226423078508149
35 1 50 0.0168169079168196
35 1 90 0.108535082956676
35 1 95 0.170162586905394
35 2 50 0.0101203925336961
35 2 90 0.0872976530474483
35 2 95 0.146786502011327
35 3 50 0.00602097067624245
35 3 90 0.0693785307488741
35 3 95 0.130403277940416
35 4 50 0.00430904314244503
35 4 90 0.0611754617168044
35 4 95 0.120778133652727
35 5 50 0.00326871931759202
35 5 90 0.0463052881885357
35 5 95 0.106234889341835
35 6 50 0.00266841837195298
35 6 90 0.0413959637347449
35 6 95 0.0892067416231837
35 7 50 0.00228455287319289
35 7 90 0.0342297992793042
35 7 95 0.0803431050206104
35 8 50 0.0023257963160644
35 8 90 0.0299677609978559
35 8 95 0.0683001393700015
35 9 50 0.00218699632664872
35 9 90 0.0331734910687638
35 9 95 0.0770417255181788
35 10 50 0.00204348540249449
35 10 90 0.0301578097571882
35 10 95 0.0695126783403181
35 11 50 0.00264317448171772
35 11 90 0.0312692364658727
35 11 95 0.0853753809780221
35 12 50 0.00237225633953465
35 12 90 0.0278207990928014
35 12 95 0.0723592696246849
35 13 50 0.00225650747133524
35 13 90 0.0287995331679437
35 13 95 0.0722116457471841
35 14 50 0.00231543318023901
35 14 90 0.0297599904275685
35 14 95 0.0735739131349305
35 15 50 0.00239769514418533
35 15 90 0.0291042303214136
35 15 95 0.0732187420848277
35 16 50 0.0021295442929443
35 16 90 0.0265449205568517
35 16 95 0.0630159544428514
35 17 50 0.00205856971021067
35 17 90 0.027212985986493
35 17 95 0.0764655281004524
35 18 50 0.00199314790837457
35 18 90 0.0257500824153688
35 18 95 0.067938897351245
35 19 50 0.00195779760744507
35 19 90 0.0257989956793117
35 19 95 0.0667593657721309
35 20 50 0.00185691382366407
35 20 90 0.0235443795319933
35 20 95 0.0620544964729904
35 21 50 0.00172330763826943
35 21 90 0.0195175650719794
35 21 95 0.0533488902915368
36 0 50 0.0316992625200958
36 0 90 0.1585195996753
36 0 95 0.255549600248998
36 1 50 0.016874898211873
36 1 90 0.105173460750394
36 1 95 0.163335143934505
36 2 50 0.00944179513212689
36 2 90 0.0889947625422969
36 2 95 0.150741465321158
36 3 50 0.00615967783279477
36 3 90 0.0681154153032516
36 3 95 0.121109519497405
36 4 50 0.00439423188576591
36 4 90 0.0600614494147992
36 4 95 0.119032162826689
36 5 50 0.00327322161664063
36 5 90 0.0500674079418971
36 5 95 0.0999209704857355
36 6 50 0.00301452750112938
36 6 90 0.0449296353904296
36 6 95 0.0896631139249706
36 7 50 0.00282995595158276
36 7 90 0.0413473600033636
36 7 95 0.0863886167905839
36 8 50 0.00207126043095708
36 8 90 0.033210795557908
36 8 95 0.0779312578309175
36 9 50 0.00225915501473979
36 9 90 0.0318945375503923
36 9 95 0.075663137321914
36 10 50 0.00233231658636641
36 10 90 0.0357145663255012
36 10 95 0.0906292908434565
36 11 50 0.00216248470123605
36 11 90 0.0289853050409914
36 11 95 0.0769747641119374
36 12 50 0.00239805665697188
36 12 90 0.0304447830617226
36 12 95 0.0709194414645382
36 13 50 0.002158477799597
36 13 90 0.0289613521637145
36 13 95 0.0753011161999804
36 14 50 0.0021965183735871
36 14 90 0.02490771475216
36 14 95 0.0678471619777186
36 15 50 0.00199012597596877
36 15 90 0.0231359732555985
36 15 95 0.0618468194847605
36 16 50 0.00188497157654694
36 16 90 0.0213644400239631
36 16 95 0.0623824160908192
36 17 50 0.0019509123308619
36 17 90 0.0215104721318743
36 17 95 0.0622014898378274
36 18 50 0.00201321364519372
36 18 90 0.0224919663462173
36 18 95 0.0556680286306563
36 19 50 0.0019667459278283
36 19 90 0.0227121004329286
36 19 95 0.0634083693752768
36 20 50 0.00198289172756124
36 20 90 0.0193470118891569
36 20 95 0.0452602758215811
36 21 50 0.00192317434299078
36 21 90 0.0195673901648522
36 21 95 0.0536684216108022
37 0 50 0.027439883659197
37 0 90 0.131664024976582
37 0 95 0.183841634302483
37 1 50 0.0163659253180311
37 1 90 0.106341628459935
37 1 95 0.167357793369252
37 2 50 0.0108919605843115
37 2 90 0.09550103873736
37 2 95 0.163927141879254
37 3 50 0.00589030649226079
37 3 90 0.072038155981096
37 3 95 0.130042832164023
37 4 50 0.00448059593650895
37 4 90 0.0623944913086026
37 4 95 0.118421938471137
37 5 50 0.00343823229875454
37 5 90 0.0577335783566902
37 5 95 0.11202020463209
37 6 50 0.00292230092245633
37 6 90 0.046801671093564
37 6 95 0.0987396047501368
37 7 50 0.0026588403648791
37 7 90 0.0419146368626244
37 7 95 0.0986935706700104
37 8 50 0.00226031787571625
37 8 90 0.0342283391303205
37 8 95 0.076809802946576
37 9 50 0.00232294721057182
37 9 90 0.0341021949072983
37 9 95 0.097699949526429
37 10 50 0.00225977659438735
37 10 90 0.0331855501565173
37 10 95 0.075901224326216
37 11 50 0.00229164501079849
37 11 90 0.0302968697459448
37 11 95 0.0809755033869168
37 12 50 0.00217878921556251
37 12 90 0.0299323641449601
37 12 95 0.0781427787673878
37 13 50 0.00202101900351673
37 13 90 0.0290468529101445
37 13 95 0.0725020250283537
37 14 50 0.00207284731852689
37 14 90 0.0285123425822352
37 14 95 0.0687434967421075
37 15 50 0.00208685471773684
37 15 90 0.0280569378909379
37 15 95 0.0749949092267174
37 16 50 0.00187284882422745
37 16 90 0.0243184568828256
37 16 95 0.064604910848935
37 17 50 0.00182775246160234
37 17 90 0.0241228257059667
37 17 95 0.0628782760242575
37 18 50 0.0019542397531059
37 18 90 0.023810660720123
37 18 95 0.0608996515185834
37 19 50 0.00200736730332159
37 19 90 0.0243295749425971
37 19 95 0.0592533171545407
37 20 50 0.00184819728284652
37 20 90 0.0216055112210491
37 20 95 0.0597972536071733
37 21 50 0.0016894668596312
37 21 90 0.0182542603526694
37 21 95 0.0525046664511187
38 0 50 0.029446404676259
38 0 90 0.145275296019746
38 0 95 0.218534450390308
38 1 50 0.0168641906244444
38 1 90 0.109039569240678
38 1 95 0.171861605124549
38 2 50 0.0104922476482868
38 2 90 0.0815181192373757
38 2 95 0.146484818828539
38 3 50 0.00622807532744413
38 3 90 0.0651049777851789
38 3 95 0.11631087237038
38 4 50 0.00397471043114644
38 4 90 0.0554960053433393
38 4 95 0.103114997030256
38 5 50 0.00335844474896776
38 5 90 0.0522803839731244
38 5 95 0.0970111863523795
38 6 50 0.00280707339965576
38 6 90 0.0473772756071174
38 6 95 0.0968375430548541
38 7 50 0.00257476731485242
38 7 90 0.0397823770784906
38 7 95 0.0836891372837518
38 8 50 0.00251786800320402
38 8 90 0.0389681491896946
38 8 95 0.0843263092022503
38 9 50 0.0021125611226971
38 9 90 0.0341245068707808
38 9 95 0.0728200319839823
38 10 50 0.00231917824697177
38 10 90 0.0342901609882002
38 10 95 0.07214899368184
38 11 50 0.00233881266588134
38 11 90 0.0360264422097738
38 11 95 0.0825099811855859
38 12 50 0.00266659003624755
38 12 90 0.0322484323425271
38 12 95 0.0748375919701333
38 13 50 0.00227407656764773
38 13 90 0.0273212101672698
38 13 95 0.0667020284985966
38 14 50 0.00216293602947257
38 14 90 0.0279236314949506
38 14 95 0.0642401412867806
38 15 50 0.00205122430609274
38 15 90 0.0238753818469419
38 15 95 0.0581036846040259
38 16 50 0.00195078409337082
38 16 90 0.0246863014298758
38 16 95 0.0697299279549073
38 17 50 0.00183231251359465
38 17 90 0.0216852038252755
38 17 95 0.0574309985043861
38 18 50 0.00189925291290411
38 18 90 0.0207994853908231
38 18 95 0.0507460292914625
38 19 50 0.00185235076705155
38 19 90 0.0193602194978364
38 19 95 0.051821621993446
38 20 50 0.00199362861102011
38 20 90 0.0191302020810613
38 20 95 0.04185606541408
38 21 50 0.00174004184482513
38 21 90 0.0186310520828062
38 21 95 0.0482366354129939
39 0 50 0.0288720340431866
39 0 90 0.141408276659323
39 0 95 0.208068472601456
39 1 50 0.0181959009222956
39 1 90 0.108249466165604
39 1 95 0.164899145263255
39 2 50 0.00924716050821056
39 2 90 0.0819647365995101
39 2 95 0.148102685206589
39 3 50 0.00537768163646594
39 3 90 0.0695447901356873
39 3 95 0.125036405451036
39 4 50 0.00404398702171025
39 4 90 0.0615851591917174
39 4 95 0.134322440458798
39 5 50 0.00319615161004529
39 5 90 0.0504537640841191
39 5 95 0.11066775174726
39 6 50 0.00255537136288808
39 6 90 0.0390311464699103
39 6 95 0.0893525373818815
39 7 50 0.00249221963935469
39 7 90 0.0360166726652201
39 7 95 0.0802833400064815
39 8 50 0.00213930776330288
39 8 90 0.0364382260986814
39 8 95 0.0823778583461074
39 9 50 0.00210148818602143
39 9 90 0.0334850249360689
39 9 95 0.0830600373056257
39 10 50 0.00221583592926871
39 10 90 0.028993311354643
39 10 95 0.0746696814961922
39 11 50 0.00244815543290706
39 11 90 0.03229781789318
39 11 95 0.0778218696990946
39 12 50 0.00228113336116491
39 12 90 0.0292635326992007
39 12 95 0.068094824763501
39 13 50 0.00231298379185818
39 13 90 0.0264540610931568
39 13 95 0.0680128182916648
39 14 50 0.00209342564983524
39 14 90 0.0283058275407049
39 14 95 0.0677849801492517
39 15 50 0.00194980766120348
39 15 90 0.0222915278698542
39 15 95 0.0593900923730107
39 16 50 0.00199626285518893
39 16 90 0.0246484226297012
39 16 95 0.0543039917877686
39 17 50 0.00211282564944852
39 17 90 0.0250066555157277
39 17 95 0.0642069005772793
39 18 50 0.0019181435458198
39 18 90 0.0228215996182193
39 18 95 0.0514445840327723
39 19 50 0.00189873931221797
39 19 90 0.0214128684502711
39 19 95 0.0526491596788945
39 20 50 0.00212098831160091
39 20 90 0.0244473882449966
39 20 95 0.0543796665616101
39 21 50 0.00198502196015835
39 21 90 0.0220498293005369
39 21 95 0.0539387102660839
40 0 50 0.0269744471540827
40 0 90 0.136194973865749
40 0 95 0.191441142800671
40 1 50 0.0149796881844387
40 1 90 0.0946156089771453
40 1 95 0.14361650662485
40 2 50 0.00890812277949459
40 2 90 0.0727276845615465
40 2 95 0.131037960102472
40 3 50 0.00594244313260245
40 3 90 0.0587274091924828
40 3 95 0.113882967372185
40 4 50 0.00420580647846829
40 4 90 0.04606218729737
40 4 95 0.0859953598699042
40 5 50 0.0032860597682624
40 5 90 0.0430610301165813
40 5 95 0.0839676363730746
40 6 50 0.00281868830797087
40 6 90 0.0385412217874053
40 6 95 0.082743373057124
40 7 50 0.00253451955311287
40 7 90 0.0360107358723259
40 7 95 0.0784781355611808
40 8 50 0.00250330134353421
40 8 90 0.0332053552918874
40 8 95 0.0757907591540585
40 9 50 0.00235152146010525
40 9 90 0.0284020030881423
40 9 95 0.0677496800504428
40 10 50 0.00224421346232928
40 10 90 0.0285299998344226
40 10 95 0.0681138905711119
