r g mean median sd
28 19 0.1914806 0.1693 0.156077834986952
28 20 0.1911699 0.1619 0.156906574422766
28 21 0.1888633 0.1583 0.156013316540762
29 0 0.257662 0.25 0.128124063046453
29 1 0.2498679 0.24055 0.132776703425573
29 2 0.240609 0.2328 0.138876888318788
29 3 0.2353294 0.22435 0.142718431768312
29 4 0.2317677 0.2196 0.145822787904299
29 5 0.2281965 0.21245 0.148169799849151
29 6 0.2258596 0.2074 0.150192159024606
29 7 0.2217882 0.20215 0.151742351774586
29 8 0.2176117 0.19365 0.154072503937528
29 9 0.2138247 0.19385 0.154225494919592
29 10 0.2100994 0.19105 0.155402089397244
29 11 0.2095803 0.201 0.156418783903558
29 12 0.2096039 0.1967 0.158120345491807
29 13 0.2057957 0.19405 0.157450370118843
29 14 0.2049273 0.1907 0.158801925291182
29 15 0.2054441 0.18485 0.158648139785651
29 16 0.2047978 0.1894 0.1585993144301
29 17 0.2035092 0.18715 0.157710035542037
29 18 0.2025887 0.1866 0.158199640228663
29 19 0.20172 0.18705 0.157924386057732
29 20 0.2016865 0.18825 0.158342406529191
29 21 0.2018485 0.1888 0.158439257686112
30 0 0.254145 0.243 0.126720661697693
30 1 0.2531981 0.24795 0.133281420999228
30 2 0.2480008 0.24325 0.136004124500845
30 3 0.2432412 0.2406 0.136787902948152
30 4 0.2385395 0.23985 0.138976801881505
30 5 0.2343375 0.2317 0.142544855184217
30 6 0.2282245 0.22075 0.14457547128281
30 7 0.2232158 0.2106 0.146319714971529
30 8 0.219564 0.2099 0.146827745575797
30 9 0.2147747 0.1996 0.148192248354569
30 10 0.2091658 0.1977 0.147108987368293
30 11 0.2085717 0.1971 0.146551949844119
30 12 0.2096258 0.19745 0.148481866027131
30 13 0.208815 0.19725 0.148815376393877
30 14 0.2070297 0.19045 0.149248160529138
30 15 0.2066511 0.19235 0.150524666064682
30 16 0.2066788 0.1891 0.15199634561278
30 17 0.2068 0.1886 0.152752499311946
30 18 0.2065689 0.1948 0.152349651719881
30 19 0.2068491 0.19655 0.152595256189049
30 20 0.205301 0.1883 0.153642654052005
30 21 0.2047546 0.19025 0.15437698900281
31 0 0.252782 0.242 0.129884535139748
31 1 0.2444515 0.22795 0.137497695231389
31 2 0.2337841 0.224 0.143044736687107
31 3 0.2223903 0.2065 0.146155473309378
31 4 0.2112344 0.19145 0.148213915613283
31 5 0.2063367 0.1804 0.14747647328738
31 6 0.2030746 0.1804 0.148278726037943
31 7 0.1991385 0.1702 0.148553126453566
31 8 0.1954731 0.1752 0.147803987649708
31 9 0.1928041 0.16845 0.148177400419852
31 10 0.1895715 0.164 0.148939185101197
31 11 0.1863832 0.162 0.148765570925711
31 12 0.1823095 0.15705 0.148682480406165
31 13 0.1803337 0.1487 0.148794308427878
31 14 0.1808183 0.15235 0.150385189364812
31 15 0.1800383 0.1472 0.151101426545927
31 16 0.1792885 0.14465 0.151124700074881
31 17 0.1788928 0.14495 0.15196940339334
31 18 0.178712 0.1433 0.152653544212247
31 19 0.1795396 0.1484 0.152422828968074
31 20 0.178915 0.1422 0.153730362646419
31 21 0.1782932 0.14085 0.153562849160864
32 0 0.246287 0.22 0.123809941170055
32 1 0.2366389 0.2319 0.139518713469549
32 2 0.2262525 0.2252 0.149438999355183
32 3 0.2194203 0.209 0.154342490592553
32 4 0.2167003 0.2058 0.156850982721469
32 5 0.2122954 0.1957 0.15759043201636
32 6 0.209128 0.192 0.158837644131337
32 7 0.2023375 0.185 0.157474154238094
32 8 0.1981128 0.17415 0.156985943136647
32 9 0.1938416 0.16215 0.156373190874473
32 10 0.1901438 0.1586 0.156946616663253
32 11 0.1870655 0.149 0.156051523407199
32 12 0.1840226 0.14745 0.156779955299214
32 13 0.1834036 0.1493 0.157311276088603
32 14 0.1823709 0.14595 0.158481719698736
32 15 0.1812211 0.14195 0.159698213716542
32 16 0.1795804 0.14325 0.1591505461259
32 17 0.1786141 0.1356 0.159619538366136
32 18 0.1774045 0.1319 0.159727479092758
32 19 0.1771034 0.1306 0.160122097146004
32 20 0.1773656 0.1388 0.160366369133272
32 21 0.1760158 0.13675 0.160072904593954
33 0 0.258133 0.25 0.129281464286293
33 1 0.254985 0.2454 0.131927280963652
33 2 0.2503841 0.24425 0.135045730649127
33 3 0.2453609 0.2415 0.135377672144654
33 4 0.241216 0.2374 0.137464059781936
33 5 0.2367598 0.22955 0.140509652431377
33 6 0.2338473 0.22395 0.143254230888227
33 7 0.2285022 0.21905 0.145018596422902
33 8 0.2244241 0.2139 0.145189561808169
33 9 0.219392 0.2092 0.147414730603148
33 10 0.216929 0.2022 0.149019783232948
33 11 0.2126684 0.19915 0.150267020063482
33 12 0.2084886 0.19085 0.150363281177176
33 13 0.2071278 0.1845 0.151152221754433
33 14 0.207396 0.18935 0.151390691673978
33 15 0.2076261 0.18495 0.15266856421441
33 16 0.2076195 0.18495 0.153467554682057
33 17 0.207592 0.18555 0.15407556209482
33 18 0.208672 0.1875 0.153925122248642
33 19 0.2083248 0.19125 0.154306382838639
33 20 0.2073998 0.18815 0.153783529462338
33 21 0.2073209 0.18855 0.154299342838492
34 0 0.246592 0.233 0.125439948647617
34 1 0.2400341 0.22555 0.130452862124318
34 2 0.2314917 0.20985 0.136073899287031
34 3 0.2266452 0.20535 0.139567690018346
34 4 0.2236627 0.20525 0.140118521540833
34 5 0.2207442 0.19735 0.141556868831835
34 6 0.2179036 0.1941 0.142025218287703
34 7 0.2165495 0.1945 0.143969233727245
34 8 0.2143625 0.1932 0.145054304779572
34 9 0.2133879 0.18995 0.146597488270288
34 10 0.2129936 0.19025 0.147649152084091
34 11 0.2106712 0.1899 0.150110420320672
34 12 0.2064026 0.1791 0.150998391870866
34 13 0.202667 0.171 0.151198646030848
34 14 0.2004196 0.1756 0.152045140206784
34 15 0.1997175 0.1765 0.151569575508972
34 16 0.1978883 0.1746 0.152051915272541
34 17 0.1974107 0.17095 0.151498155522226
34 18 0.1985766 0.16845 0.153110870061439
34 19 0.1983134 0.1688 0.153404192467829
34 20 0.1975084 0.168 0.153114386276159
34 21 0.1967741 0.16745 0.15307058529735
35 0 0.252135 0.22 0.132022083779971
35 1 0.2426312 0.22525 0.138889868176343
35 2 0.2342731 0.21565 0.143934778795595
35 3 0.2313516 0.21135 0.147538123057043
35 4 0.2299951 0.21035 0.148378652340761
35 5 0.2282794 0.2054 0.149897080526575
35 6 0.2259177 0.2047 0.151835870163075
35 7 0.2232027 0.204 0.152985778394925
35 8 0.2196497 0.1989 0.154122692632507
35 9 0.2156451 0.19565 0.154693022231506
35 10 0.2116733 0.18385 0.154895395608426
35 11 0.2131818 0.18725 0.154511551115728
35 12 0.213598 0.1887 0.154730011608907
35 13 0.2143369 0.19145 0.1554402635868
35 14 0.2136962 0.19245 0.156048197508031
35 15 0.2125605 0.1882 0.156826148682739
35 16 0.2114289 0.18505 0.157555496982553
35 17 0.2120474 0.18545 0.158132410569473
35 18 0.2102134 0.1853 0.158245767410517
35 19 0.2085512 0.18405 0.158731561849833
35 20 0.2065242 0.17905 0.158832623086432
35 21 0.2048938 0.1765 0.158477072613372
36 0 0.245295 0.223 0.12960838826754
36 1 0.2423372 0.2315 0.135753106270251
36 2 0.2389525 0.228 0.139651948788947
36 3 0.2378534 0.2283 0.143920638890809
36 4 0.2368661 0.2253 0.146591113766918
36 5 0.2356328 0.22465 0.149349014567597
36 6 0.2333392 0.2238 0.149435077025461
36 7 0.2303737 0.2201 0.151044011969564
36 8 0.2272225 0.2213 0.15197773150901
36 9 0.2223577 0.21215 0.152614172757436
36 10 0.2186192 0.2031 0.154225917812426
36 11 0.216771 0.20165 0.153910647735907
36 12 0.2146738 0.20295 0.153126410887447
36 13 0.2135699 0.1975 0.153841460207802
36 14 0.2122518 0.19815 0.153192366382525
36 15 0.211815 0.19545 0.152809855660514
36 16 0.211882 0.1932 0.153607420249009
36 17 0.2107825 0.19 0.153285181967341
36 18 0.210009 0.19425 0.153309582894244
36 19 0.2084267 0.1896 0.153296830676324
36 20 0.2073151 0.1914 0.153106770736095
36 21 0.2063546 0.19185 0.153063235863525
37 0 0.247924 0.242 0.127683966963043
37 1 0.2403365 0.2285 0.134267145587199
37 2 0.2355926 0.2213 0.140864009436032
37 3 0.2321744 0.21295 0.144200362305818
37 4 0.2300377 0.2172 0.147512328080217
37 5 0.2281292 0.21855 0.149246660307603
37 6 0.2257135 0.2159 0.15194254040042
37 7 0.2234257 0.2102 0.155516011971403
37 8 0.2199565 0.20865 0.155202761944062
37 9 0.2176125 0.198 0.156139739118143
37 10 0.2155013 0.20275 0.156592579083857
37 11 0.2130923 0.1942 0.156909203008296
37 12 0.2112562 0.2005 0.156486541911307
37 13 0.2094947 0.19665 0.156397815453377
37 14 0.2093024 0.1968 0.156554974287674
37 15 0.20811 0.19065 0.15637920173327
37 16 0.20764 0.19595 0.156070907629219
37 17 0.2061386 0.1926 0.15587507083478
37 18 0.2058661 0.1975 0.155779921057223
37 19 0.2048655 0.195 0.155242905859075
37 20 0.2050072 0.19365 0.155465593811039
37 21 0.2049216 0.1954 0.156102491207544
38 0 0.247092 0.229 0.126580235787788
38 1 0.2403281 0.2285 0.133583026711538
38 2 0.2356329 0.2246 0.138760643352983
38 3 0.2324097 0.22425 0.141233176364536
38 4 0.2309833 0.2243 0.143059750255805
38 5 0.2294443 0.21855 0.144723339626138
38 6 0.2257074 0.213 0.145243509811566
38 7 0.2223015 0.2091 0.145984533741907
38 8 0.2197119 0.20225 0.147751309563969
38 9 0.2154548 0.1881 0.150188340341501
38 10 0.2125411 0.18615 0.152093645751122
38 11 0.2078505 0.1765 0.152405635714522
38 12 0.204471 0.17425 0.153165066632821
38 13 0.2033647 0.1728 0.153475413361282
38 14 0.2031658 0.17525 0.15406585428906
38 15 0.2025681 0.17455 0.15435059195749
38 16 0.2017439 0.1792 0.154979357025037
38 17 0.2007138 0.1775 0.15514680086737
38 18 0.2000969 0.17415 0.154947291242711
38 19 0.1988992 0.1767 0.155086408990645
38 20 0.1992476 0.1749 0.155491826545199
38 21 0.1992435 0.1746 0.156588146439491
39 0 0.249637 0.244 0.127395560597141
39 1 0.2407615 0.2225 0.140072949776211
39 2 0.2310573 0.22095 0.148847440109453
39 3 0.2256962 0.21285 0.150741047724331
39 4 0.2192762 0.20745 0.15164966031295
39 5 0.2149462 0.19875 0.150934564524924
39 6 0.2108192 0.195 0.150758385379129
39 7 0.206028 0.18705 0.150990082724267
39 8 0.203894 0.1854 0.151715769842224
39 9 0.2019491 0.18685 0.151483348140824
39 10 0.2007137 0.18245 0.152015521579578
39 11 0.1981828 0.1783 0.152860542160197
39 12 0.195709 0.17555 0.152750127464564
39 13 0.1942087 0.1664 0.152600072596531
39 14 0.1933135 0.16505 0.152359048722015
39 15 0.1919951 0.16385 0.151947048314475
39 16 0.191813 0.16565 0.151994805410816
39 17 0.1927623 0.1665 0.152838170543504
39 18 0.1933338 0.16335 0.154120971874471
39 19 0.1916416 0.16335 0.153773774171876
39 20 0.1893483 0.1622 0.1531725120103
39 21 0.1891165 0.158 0.153279240157346
40 0 0.244157 0.2145 0.126293968650595
40 1 0.2370974 0.22085 0.13270606418967
40 2 0.2325422 0.21725 0.136566081270987
40 3 0.2309487 0.2175 0.138289511704096
40 4 0.228818 0.2162 0.139240913484464
40 5 0.2263444 0.2162 0.140164662384002
40 6 0.223049 0.21485 0.141866715701831
40 7 0.2212074 0.20825 0.145226035843187
40 8 0.2188127 0.207 0.146193470372276
40 9 0.2155414 0.19685 0.148702439662574
40 10 0.2120007 0.1888 0.151138266912239
40 11 0.2097664 0.1904 0.152872514261579
40 12 0.2061235 0.1823 0.15355628834874
40 13 0.2041221 0.1831 0.152845584477551
40 14 0.2029903 0.18105 0.153608062525321
40 15 0.2030284 0.18045 0.154784070957131
40 16 0.2005776 0.1767 0.154874720394444
40 17 0.1981521 0.1747 0.153719098738273
40 18 0.1972627 0.167 0.153571247461095
40 19 0.1969201 0.1707 0.153424047934066
40 20 0.1964783 0.168 0.153446611502802
40 21 0.196062 0.1728 0.153022387928065
41 0 0.252703 0.249 0.128199344237258
41 1 0.2464427 0.2287 0.135629419692765
41 2 0.2386343 0.2271 0.141504670471597
41 3 0.2337038 0.2216 0.14386501474656
41 4 0.229705 0.21825 0.145194032460229
41 5 0.2269022 0.2123 0.146543372334388
41 6 0.2237848 0.21115 0.147219270078487
41 7 0.2196026 0.205 0.147957164394752
41 8 0.215271 0.20265 0.146855873858306
41 9 0.2124489 0.19385 0.148457929648994
41 10 0.2094508 0.1921 0.150577842812633
41 11 0.208643 0.1912 0.150342131312043
41 12 0.2083802 0.19265 0.151290140705317
41 13 0.2085277 0.19375 0.151981996137239
41 14 0.2083432 0.18925 0.153341100122396
41 15 0.2074913 0.1937 0.154037317782346
41 16 0.2069974 0.1963 0.154610916071953
41 17 0.2080096 0.19625 0.155500515555988
41 18 0.206154 0.196 0.154906914487883
41 19 0.2056322 0.199 0.155186498550913
41 20 0.2049148 0.193 0.155046552991528
41 21 0.2055128 0.1928 0.156112665406944
42 0 0.247903 0.248 0.12984131221363
42 1 0.2367188 0.2175 0.138304910595593
42 2 0.2231331 0.2038 0.146124561528416
42 3 0.2126505 0.18525 0.148152950211619
42 4 0.2094394 0.1837 0.149076994462318
42 5 0.2059829 0.18145 0.149659360956513
42 6 0.2043736 0.1803 0.149527399717598
42 7 0.1992563 0.1732 0.149411338218685
42 8 0.1958146 0.1705 0.149371958442034
42 9 0.1922465 0.1647 0.150424234077983
42 10 0.1876402 0.154 0.151216843829706
42 11 0.1847834 0.15 0.152875269918298
42 12 0.1826302 0.1437 0.15338786700944
42 13 0.182307 0.14475 0.153926220353494
42 14 0.181363 0.13945 0.155186881337113
42 15 0.1787961 0.13855 0.154955530237359
42 16 0.1779313 0.13745 0.154662753362235
42 17 0.1777556 0.13885 0.154689916539246
42 18 0.1779187 0.1418 0.155588952121712
42 19 0.1780788 0.1392 0.155180778141059
42 20 0.1769156 0.13365 0.155101811170819
42 21 0.1764192 0.1321 0.155269333731286
43 0 0.252239 0.2435 0.127107852964659
43 1 0.2432065 0.2338 0.135261800973344
43 2 0.2389076 0.236 0.14114260347874
43 3 0.2347376 0.2236 0.144782853200304
43 4 0.2315267 0.2221 0.147268940778523
43 5 0.2265054 0.21615 0.148807164488283
43 6 0.2225206 0.2186 0.150739342193486
43 7 0.2189887 0.20695 0.152811133772755
43 8 0.2138249 0.19975 0.154111322587731
43 9 0.2106665 0.18915 0.155817566280929
43 10 0.2048363 0.18065 0.154948650063389
43 11 0.2051789 0.1794 0.156211605876774
43 12 0.2041424 0.1831 0.156224537407951
43 13 0.2028624 0.18115 0.156812266271147
43 14 0.199127 0.17765 0.154399446696354
43 15 0.1967292 0.17455 0.155336118649582
43 16 0.1967443 0.17775 0.155618023495824
43 17 0.1968957 0.17435 0.155938685531061
43 18 0.1973118 0.17425 0.156531453889679
43 19 0.1967723 0.1738 0.156017830859989
43 20 0.1963283 0.1775 0.155724464866854
43 21 0.1960346 0.17515 0.156176845562746
44 0 0.251985 0.2395 0.127428814943395
44 1 0.2458332 0.2283 0.136427771639922
44 2 0.2395564 0.22485 0.142418155127603
44 3 0.2352161 0.22365 0.144791104058932
44 4 0.2326676 0.22095 0.145023439927373
44 5 0.2299265 0.2136 0.146155769563595
44 6 0.2284148 0.2189 0.147638167658331
44 7 0.2278807 0.2162 0.148541111882971
44 8 0.2265316 0.21535 0.150861584703261
44 9 0.2240262 0.21185 0.151824545796344
44 10 0.220332 0.20875 0.152712324617531
44 11 0.2176707 0.19685 0.153708181749205
44 12 0.2154594 0.1987 0.154367584235495
44 13 0.2148427 0.1968 0.155986411675304
44 14 0.210969 0.1967 0.154814620387371
44 15 0.2060279 0.18485 0.15506628997263
44 16 0.2025567 0.18175 0.156061691092134
44 17 0.2003673 0.1739 0.15784710079041
44 18 0.2003258 0.17255 0.158239948355703
44 19 0.1978485 0.16825 0.157505874678719
44 20 0.1947014 0.1675 0.158126598265817
44 21 0.1924936 0.164 0.15800881863303
45 0 0.25555 0.244 0.128967383807248
45 1 0.2403723 0.23 0.137366316495776
45 2 0.2268479 0.21265 0.14606094877258
45 3 0.218792 0.20135 0.150700269831634
45 4 0.214327 0.19635 0.152432231552963
45 5 0.2103837 0.18685 0.153140876556138
45 6 0.2055272 0.18695 0.150853576894357
45 7 0.2015851 0.1807 0.151438987036974
45 8 0.1982939 0.1705 0.153612968061771
45 9 0.1936376 0.16145 0.153747034627979
45 10 0.1900789 0.155 0.152498392005799
45 11 0.1900248 0.164 0.151349636991892
45 12 0.1901479 0.16075 0.15195645883269
45 13 0.1884738 0.1541 0.152879674936103
45 14 0.1876798 0.15165 0.154541664019377
45 15 0.1852089 0.1521 0.153638891364556
45 16 0.1845778 0.1495 0.154449014322479
45 17 0.1832012 0.14905 0.15429262805991
45 18 0.1829021 0.15055 0.153843365299374
45 19 0.1814945 0.15155 0.153115745929024
45 20 0.1816254 0.15665 0.153372690649532
45 21 0.1817215 0.15355 0.154197678555229
46 0 0.24414 0.233 0.127041772704934
46 1 0.2341552 0.21805 0.138438512180009
46 2 0.2244007 0.219 0.144627481406156
46 3 0.2164346 0.20545 0.147998966404826
46 4 0.2120467 0.1973 0.149035514269665
46 5 0.2087213 0.1949 0.1499718766973
46 6 0.2066011 0.19105 0.151858530620154
46 7 0.2040374 0.18245 0.152564094806951
46 8 0.2009489 0.17825 0.152712841145205
46 9 0.1971408 0.17375 0.152378203402692
46 10 0.1943072 0.1675 0.152507457301906
46 11 0.1942188 0.16635 0.151974524057562
46 12 0.1944636 0.16695 0.152429219449494
46 13 0.19199 0.1667 0.152247212301748
46 14 0.1913919 0.1692 0.152238969150865
46 15 0.1903113 0.16605 0.152893073990892
46 16 0.1895948 0.16775 0.153366281852855
46 17 0.1886918 0.16635 0.153123872381327
46 18 0.1884451 0.1663 0.153364846206822
46 19 0.1891477 0.17015 0.154358236773973
46 20 0.1888925 0.1665 0.155061051729677
46 21 0.1880672 0.162 0.155896711539496
47 0 0.238981 0.212 0.127575138859635
47 1 0.2274536 0.2038 0.135403993768901
47 2 0.2177281 0.1929 0.142499324973868
47 3 0.2112939 0.1856 0.145582582822298
47 4 0.2089811 0.18125 0.147065023489353
47 5 0.208006 0.183 0.14842613436104
47 6 0.2052138 0.18245 0.14976285394577
47 7 0.2004443 0.1738 0.150572592370202
47 8 0.1965565 0.1671 0.151324777766617
47 9 0.1924724 0.16725 0.151810393958892
47 10 0.1889419 0.1583 0.152633577968655
47 11 0.189416 0.16145 0.15296441912261
47 12 0.1876221 0.15955 0.152616656907284
47 13 0.1855515 0.15855 0.153219565895231
47 14 0.1850365 0.15555 0.154813449421786
47 15 0.1846572 0.1526 0.155488035544081
47 16 0.1828696 0.1497 0.155642316439028
47 17 0.1824797 0.14655 0.155095721865082
47 18 0.1824464 0.1463 0.155087921936463
47 19 0.181327 0.14555 0.154837898544981
47 20 0.1815261 0.14665 0.156235667414847
47 21 0.1819682 0.1475 0.157132623889026
48 0 0.247439 0.228 0.128903127562117
48 1 0.2459885 0.23395 0.138236633439094
48 2 0.2396464 0.2307 0.145539002361045
48 3 0.2322408 0.2172 0.150831840934199
48 4 0.2258577 0.20405 0.151491059940684
48 5 0.2234405 0.20775 0.15179720498478
48 6 0.2187249 0.20125 0.151017315495838
48 7 0.2144816 0.2018 0.149685388521983
48 8 0.2111393 0.1968 0.149377794571419
48 9 0.2066482 0.18695 0.149958422321606
48 10 0.2042904 0.1847 0.15026382240634
48 11 0.2047824 0.18825 0.150176971646964
48 12 0.2030009 0.1841 0.151088228005467
48 13 0.2014302 0.1804 0.151637168196781
48 14 0.1979585 0.18095 0.151069465581835
48 15 0.1943657 0.178 0.150443795448995
48 16 0.1931599 0.16825 0.150802262796201
48 17 0.1923757 0.16905 0.151567760904671
48 18 0.1920258 0.1629 0.152300678892614
48 19 0.1920777 0.16825 0.151940837271422
48 20 0.190801 0.1669 0.151937507038404
48 21 0.1891146 0.1676 0.151689341824873
49 0 0.246935 0.237 0.126308616656353
49 1 0.2371865 0.2228 0.134118229511268
49 2 0.2258196 0.2163 0.145964901288797
49 3 0.2167699 0.2023 0.151809061109754
49 4 0.2108268 0.1927 0.151491000607379
49 5 0.2078531 0.1905 0.151556677308612
49 6 0.2061579 0.1861 0.151564559225444
49 7 0.20382 0.1777 0.152821458696867
49 8 0.2013866 0.1753 0.153968491051503
49 9 0.1996686 0.17335 0.155674768757393
49 10 0.198531 0.16575 0.15623014176591
49 11 0.1984746 0.16905 0.155415542870737
49 12 0.1978662 0.16955 0.15640334530944
49 13 0.1950985 0.16795 0.156800747198705
49 14 0.1945218 0.1693 0.156908568738943
49 15 0.1936317 0.16825 0.156818587145735
49 16 0.1915276 0.1744 0.156265714255212
49 17 0.190181 0.17045 0.156716115252324
49 18 0.1895218 0.17005 0.15627781000084
49 19 0.1880306 0.16875 0.155424341689549
49 20 0.1868917 0.1631 0.154747753289856
49 21 0.1874192 0.16305 0.155702767551457
50 0 0.251941 0.236 0.130044111708258
50 1 0.2434608 0.2255 0.136778892263129
50 2 0.2381579 0.22405 0.141787649939144
50 3 0.2331821 0.2232 0.144212557814573
50 4 0.2253702 0.21545 0.145847900917916
50 5 0.2200831 0.2085 0.146318697662587
50 6 0.2153451 0.2002 0.147250677275006
50 7 0.2104826 0.1911 0.148104313052608
50 8 0.2073726 0.18555 0.148994833970141
50 9 0.2031866 0.17825 0.149733519585053
50 10 0.1999594 0.1712 0.150266505563729
50 11 0.1989594 0.1689 0.151161282625562
50 12 0.1966718 0.1653 0.153124116911543
50 13 0.194349 0.15925 0.154797845695707
50 14 0.1938398 0.1601 0.155833871836554
50 15 0.1922143 0.1605 0.155385767888737
50 16 0.1906568 0.15845 0.155949420247192
50 17 0.1899157 0.15885 0.155399400246935
50 18 0.1887543 0.1526 0.156066485413683
50 19 0.1883551 0.15885 0.156416832980436
50 20 0.1880737 0.15435 0.156594613672825
50 21 0.1870054 0.15215 0.15666876208055
51 0 0.250556 0.22 0.128272470509812
51 1 0.2443331 0.23505 0.13385825662714
51 2 0.2385601 0.22465 0.138349751469678
51 3 0.233126 0.22315 0.141878773290124
51 4 0.2277351 0.21795 0.144143803661913
51 5 0.2244418 0.2128 0.145686206909383
51 6 0.2193338 0.20775 0.147001586059008
51 7 0.2135133 0.1957 0.147364603414285
51 8 0.2090838 0.1922 0.149051128598533
51 9 0.2075047 0.19065 0.149677862726926
51 10 0.205149 0.18705 0.150309660744455
51 11 0.2044463 0.18495 0.151152951546012
51 12 0.2021072 0.1853 0.153526897566636
51 13 0.1980552 0.1817 0.153002968079711
51 14 0.1962706 0.1794 0.153355174823953
51 15 0.1954749 0.1735 0.155275458550339
51 16 0.1950504 0.1725 0.156654695727685
51 17 0.1930293 0.16665 0.157094858114312
51 18 0.1930228 0.1681 0.157608301738636
51 19 0.1932856 0.17265 0.156704290775292
51 20 0.1933784 0.1758 0.157341616038407
51 21 0.1938204 0.1721 0.158147685706539
52 0 0.252895 0.243 0.126676291617089
52 1 0.2491256 0.24495 0.135485578888407
52 2 0.2403941 0.23985 0.143937287378524
52 3 0.2338617 0.2258 0.148120328364424
52 4 0.2303414 0.22585 0.149440051710026
52 5 0.2257077 0.21905 0.15091593020188
52 6 0.2227711 0.21865 0.151282980189064
52 7 0.2201317 0.2166 0.150666030869496
52 8 0.2157639 0.2107 0.15238013897337
52 9 0.2119339 0.2036 0.153761415034929
52 10 0.2081255 0.19695 0.154254918948375
52 11 0.2130236 0.2082 0.15473723991482
52 12 0.210917 0.19855 0.154022860941786
52 13 0.2069643 0.1911 0.155311683316113
52 14 0.2064139 0.1975 0.156379210172466
52 15 0.2052113 0.19525 0.156709466207722
52 16 0.2054426 0.19855 0.156091865757943
52 17 0.2052651 0.2006 0.156534673462419
52 18 0.205252 0.1953 0.157178602070857
52 19 0.2058145 0.1915 0.157963897054113
52 20 0.2047038 0.18555 0.15901527852494
52 21 0.2067734 0.18905 0.160359578344441
53 0 0.249881 0.249 0.129552540305853
53 1 0.246277 0.22815 0.133757602951561
53 2 0.244387 0.23155 0.138588303578942
53 3 0.242872 0.2332 0.139426000680166
53 4 0.2404007 0.23 0.140549739874853
53 5 0.2385668 0.2287 0.141183253429041
53 6 0.2346436 0.22015 0.142005961325897
53 7 0.2324757 0.2224 0.143790833237843
53 8 0.2278993 0.218 0.143580492572485
53 9 0.2254781 0.2153 0.144785143810607
53 10 0.2224615 0.207 0.145708343031478
53 11 0.2198075 0.2019 0.147520001099764
53 12 0.2152764 0.198 0.14785604767433
53 13 0.2111867 0.19525 0.148898093592179
53 14 0.2081495 0.19275 0.14807884975747
53 15 0.2074131 0.19385 0.148063766727067
53 16 0.2071744 0.19325 0.147935689246351
53 17 0.2073286 0.19665 0.14798877538408
53 18 0.2070409 0.1964 0.147754552298448
53 19 0.2063449 0.1969 0.147607578976695
53 20 0.2056125 0.1948 0.147421837160652
53 21 0.204755 0.19525 0.146994833637499
54 0 0.249967 0.242 0.128165987810462
54 1 0.245592 0.24315 0.136755870675317
54 2 0.2367774 0.2357 0.143327401404035
54 3 0.2318284 0.23435 0.146787307922747
54 4 0.2302983 0.234 0.148265040212652
54 5 0.2274211 0.2253 0.14986295295856
54 6 0.2254726 0.21845 0.15072958826328
54 7 0.2212013 0.20825 0.151712003943163
54 8 0.2189623 0.19985 0.153252352191287
54 9 0.2146408 0.1953 0.1539081001073
54 10 0.2115658 0.1909 0.154727263002602
54 11 0.2123301 0.19055 0.154100558162571
54 12 0.2122886 0.1892 0.15573307208098
54 13 0.2110117 0.18865 0.15558093089826
54 14 0.210323 0.19275 0.155788412664487
54 15 0.2090447 0.18415 0.155710098537945
54 16 0.2086553 0.18985 0.155837298216523
54 17 0.2069947 0.18565 0.155086861973111
54 18 0.2066669 0.1883 0.155651770783818
54 19 0.2061354 0.18525 0.156404488397331
54 20 0.2055552 0.18465 0.156460489702026
54 21 0.2054153 0.18855 0.156779542992736
55 0 0.247976 0.2325 0.128729836459132
55 1 0.2369202 0.2259 0.136566123977281
55 2 0.2252528 0.21695 0.14288989535427
55 3 0.21945 0.21015 0.144309049479794
55 4 0.2137333 0.20415 0.145893406729836
55 5 0.2093402 0.19005 0.146556175566083
55 6 0.2075211 0.189 0.146722430924949
55 7 0.2039488 0.1872 0.146624090252599
55 8 0.2000297 0.18225 0.146938728788322
55 9 0.1966671 0.17825 0.14705656966716
55 10 0.1935548 0.16985 0.146620660737548
55 11 0.1919544 0.1661 0.147013644238323
55 12 0.1897206 0.1637 0.147659170884799
55 13 0.1884534 0.1577 0.148328227224057
55 14 0.1865926 0.16075 0.148240315624382
55 15 0.185195 0.15695 0.148001167429722
55 16 0.184011 0.15805 0.148090651224107
55 17 0.1834666 0.1526 0.147925068363311
55 18 0.1827929 0.15545 0.148627763933263
55 19 0.1834784 0.15515 0.149336541127602
55 20 0.1837926 0.1503 0.149963873211212
55 21 0.1836676 0.152 0.149781964625809
56 0 0.2523 0.2345 0.129304778433458
56 1 0.2389464 0.2251 0.1391252117036
56 2 0.2232369 0.2012 0.143030219716472
56 3 0.2144175 0.193 0.144268814074506
56 4 0.2105277 0.1818 0.146347237817209
56 5 0.2090361 0.18015 0.147926244394193
56 6 0.2067545 0.18125 0.147762514598495
56 7 0.2030099 0.174 0.147554430031131
56 8 0.2022654 0.176 0.148444399836042
56 9 0.1996806 0.17455 0.149873811464855
56 10 0.1978645 0.17585 0.149197299385391
56 11 0.1953656 0.17095 0.148507699508993
56 12 0.1930729 0.1679 0.148395816902176
56 13 0.1920092 0.16675 0.149615507202146
56 14 0.1911863 0.1625 0.150816835333891
56 15 0.1910326 0.16245 0.150685022391787
56 16 0.1902011 0.16335 0.150568799597401
56 17 0.1915453 0.1681 0.152073542406989
